_id,doi,title,author,year,month,day,volume,issue,first_page,last_page,journal,isbn,issnp,issne,md5,filesize,timeadded,siteid,abstractURL,abstract
15339003,10.1364/OL.32.003206,ince-gaussian solitons in strongly nonlocal nonlinear media,"Deng, Dongmei; Guo, Qi",2007,,,32,21,3206,0,ol/32/21/ol-32-21-3206.pdf,,0146-9592,1539-4794,ae2c2d840401898a9387a310f4a2aeb6,511667,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3206,,,,,,,,,,	
15339004,10.1364/OL.32.003209,periodic solitons in nonlocal nonlinear media,"Kaminer, Ido; Rotschild, Carmel; Manela, Ofer; Segev, Mordechai",2007,,,32,21,3209,0,ol/32/21/ol-32-21-3209.pdf,,0146-9592,1539-4794,ae0e294029eded6fafbf21274d905908,328118,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3209,,,,,,,,,,	
15339005,10.1364/OL.32.003212,precision measurement of the refractive index of carbon dioxide with a frequency comb,"Zhang, J.; Lu, Z. H.; Wang, L. J.",2007,,,32,21,3212,0,ol/32/21/ol-32-21-3212.pdf,,0146-9592,1539-4794,de399cbb3e2575caa29aba5659b5c372,313722,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3212,,,,,,,,,,	
15339006,10.1364/OL.32.003215,optical three-dimensional shape analysis of metallic nanoparticles after laser-induced deformation,"Stalmashonak, A.; Seifert, G.; Graener, H.",2007,,,32,21,3215,0,ol/32/21/ol-32-21-3215.pdf,,0146-9592,1539-4794,7b1d80f3f2e7b4b73822f439f28f8fc9,390594,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3215,,,,,,,,,,	
15339007,10.1364/OL.32.003218,independent waves in complex source point theory,"Seshadri, S. R.",2007,,,32,21,3218,0,ol/32/21/ol-32-21-3218.pdf,,0146-9592,1539-4794,ec74d785cc18a64f120e37ff035e419e,82953,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3218,,,,,,,,,,	
15339008,10.1364/OL.32.003221,cavity solitons in bidirectional lasers,"Pérez-Arjona, Isabel; Sánchez-Morcillo, Víctor J.; Roldán, Eugenio",2007,,,32,21,3221,0,ol/32/21/ol-32-21-3221.pdf,,0146-9592,1539-4794,fcdce51b55b3b32b99860de140e80b6a,208995,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3221,,,,,,,,,,	
15339009,10.1364/OL.32.003224,single attosecond pulse generation with intense mid-infrared elliptically polarized laser pulses,"He, F.; Ruiz, C.; Becker, A.",2007,,,32,21,3224,0,ol/32/21/ol-32-21-3224.pdf,,0146-9592,1539-4794,6504c1f50ee27ffe37231a35952c0741,306563,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3224,,,,,,,,,,	
15339010,10.1364/OL.32.003227,phase-noise-compensated optical frequency domain reflectometry with measurement range beyond laser coherence length realized using concatenative reference method,"Fan, Xinyu; Koshikiya, Yusuke; Ito, Fumihiko",2007,,,32,22,3227,0,ol/32/22/ol-32-22-3227.pdf,,0146-9592,1539-4794,a9d998850d0cf9bd49f5559a0dd9f526,254143,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3227,,,,,,,,,,	
15339011,10.1364/OL.32.003230,high-speed photorefraction at telecommunication wavelength 1.55 μm in sn_2p_2s_6:te,"Mosimann, Roger; Marty, Patrick; Bach, Tobias; Juvalta, Flurin; Jazbinsek, Mojca; Günter, Peter; Grabar, Alexander A.",2007,,,32,22,3230,0,ol/32/22/ol-32-22-3230.pdf,,0146-9592,1539-4794,14fb6a9e4ced6c79bb3bb0ab69facc44,161039,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3230,,,,,,,,,,	
15339012,10.1364/OL.32.003233,"efficient 1 w continuous-wave diode-pumped er,yb:yal_3(bo_3)_4 laser","Tolstik, Nikolai A.; Kurilchik, Sergey V.; Kisel, Victor E.; Kuleshov, Nikolay V.; Maltsev, Victor V.; Pilipenko, Oleg V.; Koporulina, Elizaveta V.; Leonyuk, Nikolai I.",2007,,,32,22,3233,0,ol/32/22/ol-32-22-3233.pdf,,0146-9592,1539-4794,526159e5440014bb94de9e0260104489,304552,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3233,,,,,,,,,,	
15339013,10.1364/OL.32.003236,influence of the birefringence autocorrelation function on the polarization mode dispersion of constantly spun fibers,"Palmieri, Luca; Schenato, Luca; Galtarossa, Andrea",2007,,,32,22,3236,0,ol/32/22/ol-32-22-3236.pdf,,0146-9592,1539-4794,fb9e7f24ae797f45fdd68945660dd5ca,171431,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3236,,,,,,,,,,	
15339014,10.1364/OL.32.003239,in vivo three-dimensional spectral domain endoscopic optical coherence tomography using a microelectromechanical system mirror,"Jung, Woonggyu; McCormick, Daniel T.; Ahn, Yeh-Chan; Sepehr, Ali; Brenner, Matt; Wong, Brian; Tien, Norman C.; Chen, Zhongping",2007,,,32,22,3239,0,ol/32/22/ol-32-22-3239.pdf,,0146-9592,1539-4794,5b93b809b6d019391440604d688ad094,318232,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3239,,,,,,,,,,	
15339015,10.1364/OL.32.003242,time-multiplexed photonically enabled radio-frequency arbitrary waveform generation with 100 ps transitions,"Huang, Chen-Bin; Leaird, Daniel E.; Weiner, Andrew M.",2007,,,32,22,3242,0,ol/32/22/ol-32-22-3242.pdf,,0146-9592,1539-4794,b4836da20c36e44ac51e268ce739d5ef,485920,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3242,,,,,,,,,,	
15339016,10.1364/OL.32.003245,phase-locked mutually coupled 1.3 μm quantum-dot lasers,"Hegarty, Stephen P.; Goulding, David; Kelleher, Bryan; Huyet, Guillaume; Todaro, Maria-Teresa; Salhi, Abdelmajid; Passaseo, Adriana; De Vittorio, Massimo",2007,,,32,22,3245,0,ol/32/22/ol-32-22-3245.pdf,,0146-9592,1539-4794,aff82d870b4bb1278024b178a3a8ff82,245377,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3245,,,,,,,,,,	
15339017,10.1364/OL.32.003248,optical detection of terahertz radiation by using nonlinear parametric upconversion,"Khan, M. Jalal; Chen, Jerry C.; Kaushik, Sumanth",2007,,,32,22,3248,0,ol/32/22/ol-32-22-3248.pdf,,0146-9592,1539-4794,32c88eed201b399a5269a696168838c5,333798,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3248,,,,,,,,,,	
15339018,10.1364/OL.32.003251,differential optical spectroscopy for absorption characterization of scattering media,"Billet, Cyril; Sablong, Raphaël",2007,,,32,22,3251,0,ol/32/22/ol-32-22-3251.pdf,,0146-9592,1539-4794,4479b596695027be254213d827d32564,94474,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3251,,,,,,,,,,	
15339019,10.1364/OL.32.003254,differential two-signal picosecond-pulse coherent anti-stokes raman scattering imaging microscopy by using a dual-mode optical parametric oscillator,"Yoo, Yong Shim; Lee, Dong-Hoon; Cho, Hyuck",2007,,,32,22,3254,0,ol/32/22/ol-32-22-3254.pdf,,0146-9592,1539-4794,daf83432e9446fa5d62d7f4e49fbb737,244771,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3254,,,,,,,,,,	
15339020,10.1364/OL.32.003257,d-scan measurement of nonlinear refractive index in fibers heavily doped with geo_2,"Yatsenko, Yuri; Mavritsky, Alexei",2007,,,32,22,3257,0,ol/32/22/ol-32-22-3257.pdf,,0146-9592,1539-4794,943ce5c24a124588b8b198fdc6eab94f,208794,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3257,,,,,,,,,,	
15339021,10.1364/OL.32.003260,remote optical control of an optical flip-flop,"Maywar, Drew N.; Solomon, Kevin P.; Agrawal, Govind P.",2007,,,32,22,3260,0,ol/32/22/ol-32-22-3260.pdf,,0146-9592,1539-4794,5c8e30c215fa7769536b5ac0c9fe313d,263206,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3260,,,,,,,,,,	
15339022,10.1364/OL.32.003263,asymptotic properties of incoherent waves propagating in an all-optical regenerators line,"Pitois, Stéphane; Finot, Christophe; Provost, Lionel",2007,,,32,22,3263,0,ol/32/22/ol-32-22-3263.pdf,,0146-9592,1539-4794,efeafb467a6d762582c5a673c9975bda,346984,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3263,,,,,,,,,,	
15339023,10.1364/OL.32.003266,efficient passively q-switched yb:luag microchip laser,"Dong, Jun; Ueda, Ken-ichi; Kaminskii, Alexander A.",2007,,,32,22,3266,0,ol/32/22/ol-32-22-3266.pdf,,0146-9592,1539-4794,a45474233469725e61fbdb63847117f0,415610,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3266,,,,,,,,,,	
15339024,10.1364/OL.32.003269,multifunctional and compact spectrometers based on cylindrical beam volume holograms,"Momtahan, Omid; Hsieh, Chaoray; Adibi, Ali",2007,,,32,22,3269,0,ol/32/22/ol-32-22-3269.pdf,,0146-9592,1539-4794,addaabc157eeda9596ad4aa7f64a98c7,180548,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3269,,,,,,,,,,	
15339025,10.1364/OL.32.003272,multilayer polarizing grating mirror used for the generation of radial polarization in yb:yag thin-disk lasers,"Ahmed, Marwan Abdou; Voss, Andreas; Vogel, Moritz M.; Graf, Thomas",2007,,,32,22,3272,0,ol/32/22/ol-32-22-3272.pdf,,0146-9592,1539-4794,a636b64743654a6fbbfb851b1c3d75a2,358587,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3272,,,,,,,,,,	
15339026,10.1364/OL.32.003275,direct current balancing algorithm for flcos binary phase holograms,"Vachiramon, Pithawat; Faulkner, Grahame E.; O'Brien, Dominic C.",2007,,,32,22,3275,0,ol/32/22/ol-32-22-3275.pdf,,0146-9592,1539-4794,b138750517bd3bfb878ebe3425d81516,726257,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3275,,,,,,,,,,	
15339027,10.1364/OL.32.003278,narrowband and tunable ring optical parametric oscillator with a volume bragg grating,"Jacobsson, Björn; Canalias, Carlota; Pasiskevicius, Valdas; Laurell, Fredrik",2007,,,32,22,3278,0,ol/32/22/ol-32-22-3278.pdf,,0146-9592,1539-4794,d5cd0fa38c74e85029be7a67e2587746,178587,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3278,,,,,,,,,,	
15339028,10.1364/OL.32.003281,laser projection using generalized phase contrast,"Glückstad, Jesper; Palima, Darwin; Rodrigo, Peter John; Alonzo, Carlo Amadeo",2007,,,32,22,3281,0,ol/32/22/ol-32-22-3281.pdf,,0146-9592,1539-4794,66548be2441cb72b74f237c12cebf0c8,217111,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3281,,,,,,,,,,	
15339029,10.1364/OL.32.003284,nanoscale microcavity sensor for single particle detection,"Lee, Mindy R.; Fauchet, Philippe M.",2007,,,32,22,3284,0,ol/32/22/ol-32-22-3284.pdf,,0146-9592,1539-4794,702b58caffc8be934e676e43db0823d6,392981,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-22-3284,,,,,,,,,,	
